Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
57850,40,Male,13,Education,3506,Fair,Low,Below Average,2,No,1,Associate Degree,Single,0,Mid,Medium,81,No,No,No,Good,High,Left
40506,42,Female,32,Technology,8978,Good,Very High,Average,2,No,14,Master’s Degree,Married,2,Mid,Medium,88,No,No,No,Excellent,Low,Stayed
15672,51,Male,17,Technology,10724,Excellent,Very High,Low,0,No,75,Associate Degree,Married,1,Mid,Medium,87,No,No,No,Good,High,Stayed
71901,34,Male,20,Technology,8105,Excellent,High,Average,3,No,48,Master’s Degree,Married,0,Entry,Small,47,No,No,No,Fair,Medium,Stayed
41791,55,Male,18,Finance,11505,Good,High,High,2,No,31,Bachelor’s Degree,Divorced,4,Mid,Small,71,Yes,No,Yes,Fair,Medium,Stayed
39924,45,Male,22,Media,5020,Fair,Medium,Average,0,No,63,High School,Single,4,Entry,Large,44,No,Yes,Yes,Fair,Medium,Left
69477,41,Female,15,Technology,9507,Fair,High,Low,2,Yes,62,Bachelor’s Degree,Married,1,Mid,Large,78,No,Yes,No,Fair,Low,Left
3462,56,Male,34,Finance,7532,Excellent,High,Average,0,No,31,High School,Single,5,Senior,Medium,105,No,No,No,Good,High,Stayed
13735,22,Female,7,Education,4499,Poor,High,Average,0,No,51,Bachelor’s Degree,Married,2,Senior,Medium,17,No,No,No,Good,Low,Left
38924,41,Female,4,Technology,6719,Excellent,High,Average,2,No,50,Associate Degree,Married,0,Entry,Medium,76,No,No,No,Good,Low,Stayed
12688,52,Male,43,Healthcare,8212,Fair,High,High,1,No,45,Associate Degree,Married,4,Senior,Large,60,No,No,Yes,Poor,Low,Stayed
4812,45,Female,15,Education,4604,Fair,High,High,0,No,45,Bachelor’s Degree,Single,0,Mid,Small,17,No,No,No,Fair,Very High,Left
7887,40,Female,30,Healthcare,9837,Good,Very High,Average,0,Yes,63,High School,Divorced,1,Mid,Small,103,No,No,No,Poor,Low,Left
52694,27,Female,8,Education,4382,Excellent,Low,Below Average,2,No,2,Master’s Degree,Single,3,Entry,Small,16,No,No,No,Fair,High,Left
52060,27,Female,6,Healthcare,9123,Fair,Medium,Below Average,0,Yes,86,High School,Divorced,1,Mid,Medium,15,No,No,No,Fair,Low,Left
27013,55,Male,38,Media,6440,Fair,High,Average,2,No,78,Associate Degree,Married,1,Entry,Medium,106,Yes,No,No,Excellent,Low,Stayed
42953,46,Female,20,Healthcare,9408,Fair,High,High,1,No,35,Master’s Degree,Single,1,Mid,Small,53,No,No,No,Fair,Low,Left
74389,35,Male,7,Healthcare,5023,Fair,Medium,Average,1,Yes,22,Associate Degree,Married,1,Entry,Large,59,No,Yes,No,Poor,High,Left
16818,44,Male,33,Healthcare,10009,Fair,High,Average,1,No,23,Master’s Degree,Married,0,Mid,Medium,45,No,No,No,Fair,High,Left
38785,29,Female,15,Finance,8477,Fair,High,High,3,Yes,74,Master’s Degree,Single,1,Senior,Medium,33,No,No,No,Poor,Low,Left
65623,31,Male,9,Media,5898,Poor,High,Average,0,No,23,High School,Single,1,Mid,Small,83,No,No,No,Good,Medium,Left
64139,57,Male,8,Finance,6536,Good,High,Below Average,0,No,31,Bachelor’s Degree,Divorced,3,Entry,Small,40,No,No,No,Poor,Medium,Left
42065,50,Female,24,Media,5097,Poor,High,Below Average,0,No,52,Associate Degree,Divorced,0,Mid,Small,97,No,No,No,Good,Low,Left
68146,21,Female,1,Finance,11129,Poor,High,Average,0,No,66,Associate Degree,Married,0,Mid,Large,25,No,No,Yes,Good,Low,Left
16035,46,Female,29,Technology,7731,Fair,High,Below Average,0,Yes,7,Associate Degree,Single,3,Entry,Medium,76,No,No,No,Good,High,Left
45089,19,Male,9,Finance,6747,Fair,High,Average,0,No,35,Master’s Degree,Single,0,Mid,Small,87,No,No,Yes,Good,Low,Left
22005,47,Male,7,Healthcare,7269,Good,Very High,Below Average,0,No,67,Associate Degree,Married,1,Entry,Small,55,Yes,No,No,Fair,Medium,Stayed
70282,52,Male,11,Education,4634,Excellent,Very High,High,3,No,3,Associate Degree,Married,0,Mid,Medium,47,No,No,No,Fair,High,Stayed
60859,25,Female,10,Media,6140,Good,Very High,Average,4,Yes,19,Bachelor’s Degree,Married,2,Mid,Medium,50,No,No,No,Poor,Low,Stayed
26181,44,Male,35,Education,4074,Good,High,Average,1,Yes,79,Master’s Degree,Married,1,Mid,Medium,103,No,No,No,Poor,High,Stayed
23347,50,Female,32,Education,4424,Good,High,High,0,Yes,51,Bachelor’s Degree,Single,0,Mid,Small,83,No,No,No,Excellent,Low,Left
9453,41,Male,28,Media,6049,Fair,High,Average,1,No,55,High School,Married,1,Mid,Medium,80,No,No,No,Good,Medium,Left
10947,23,Male,7,Technology,9624,Fair,High,Average,0,No,91,Bachelor’s Degree,Married,4,Entry,Medium,26,No,No,Yes,Fair,Low,Left
56372,49,Female,14,Media,5988,Fair,Medium,Average,0,No,30,Bachelor’s Degree,Single,4,Senior,Small,17,No,No,No,Fair,Very High,Left
1069,44,Female,33,Healthcare,8673,Poor,High,High,2,No,53,Bachelor’s Degree,Single,0,Entry,Large,76,No,No,No,Poor,Medium,Left
44279,44,Female,33,Education,3118,Good,High,Average,0,No,42,Associate Degree,Divorced,1,Mid,Large,92,No,No,No,Fair,High,Left
39855,54,Male,20,Education,4296,Good,Very High,High,0,Yes,15,Bachelor’s Degree,Divorced,2,Entry,Small,76,Yes,No,No,Good,Low,Stayed
13160,54,Female,3,Healthcare,6213,Fair,High,Average,1,No,19,Master’s Degree,Married,1,Mid,Small,59,No,No,No,Poor,High,Left
41866,40,Female,1,Media,6005,Good,Very High,Average,1,Yes,58,Master’s Degree,Divorced,2,Entry,Small,64,No,No,No,Fair,High,Left
27644,23,Female,10,Healthcare,8947,Good,High,High,1,No,20,Bachelor’s Degree,Divorced,0,Entry,Medium,60,No,No,No,Excellent,Medium,Stayed
62828,18,Female,4,Education,5799,Good,Low,High,0,No,6,Bachelor’s Degree,Single,2,Entry,Medium,83,No,Yes,No,Excellent,Low,Left
43072,55,Male,39,Healthcare,6793,Fair,Low,Below Average,0,No,1,PhD,Single,1,Mid,Medium,72,No,No,No,Good,High,Left
69367,48,Female,35,Technology,9247,Excellent,High,High,0,No,4,PhD,Married,1,Mid,Medium,81,Yes,No,No,Good,Medium,Stayed
56247,27,Female,12,Finance,8668,Fair,High,Below Average,0,Yes,5,Master’s Degree,Single,1,Mid,Small,65,Yes,No,No,Good,Medium,Left
10453,44,Male,27,Technology,9894,Fair,High,High,1,No,32,High School,Single,3,Entry,Large,43,No,No,No,Good,Very High,Left
31589,52,Female,20,Education,4083,Excellent,Medium,Average,2,No,50,Associate Degree,Single,2,Senior,Small,68,No,No,Yes,Good,High,Left
31443,37,Male,15,Technology,9260,Good,High,Average,0,No,66,Associate Degree,Married,3,Entry,Small,45,No,No,No,Good,High,Left
60308,31,Female,22,Media,6578,Good,High,High,1,Yes,12,Master’s Degree,Divorced,1,Mid,Medium,50,No,No,No,Good,Low,Stayed
61970,46,Female,22,Healthcare,7215,Good,Very High,Below Average,1,No,70,High School,Married,4,Entry,Large,28,No,No,No,Good,Low,Stayed
5514,28,Male,9,Education,4822,Poor,High,Average,1,No,52,Associate Degree,Single,4,Entry,Small,15,Yes,No,No,Poor,Medium,Left
2626,31,Male,11,Healthcare,7720,Excellent,Medium,Average,1,No,76,Bachelor’s Degree,Single,3,Mid,Large,33,No,No,No,Poor,Medium,Stayed
32233,41,Female,19,Finance,7135,Poor,Medium,Average,3,No,9,PhD,Single,0,Senior,Small,29,No,No,No,Poor,Low,Stayed
30229,33,Male,20,Education,4131,Excellent,Medium,Average,0,No,52,Associate Degree,Married,2,Mid,Small,28,No,No,No,Poor,High,Left
28477,30,Male,6,Media,6513,Fair,Very High,High,0,No,98,Associate Degree,Single,0,Senior,Small,62,No,No,No,Good,Low,Left
52620,29,Female,12,Education,5315,Good,Medium,Average,0,Yes,97,Bachelor’s Degree,Divorced,4,Mid,Small,90,No,No,No,Fair,Medium,Stayed
9903,54,Male,45,Media,5945,Good,High,High,0,No,74,Master’s Degree,Single,4,Entry,Large,109,No,No,No,Good,Low,Left
34950,38,Male,12,Media,6252,Poor,Very High,Average,1,No,61,Associate Degree,Single,4,Mid,Small,55,No,No,Yes,Poor,Medium,Left
1320,26,Male,6,Technology,12094,Excellent,Very High,Average,0,No,98,Associate Degree,Single,4,Mid,Large,26,No,No,No,Excellent,Medium,Stayed
22570,30,Male,1,Education,4680,Fair,High,Average,1,Yes,21,Bachelor’s Degree,Married,2,Mid,Medium,37,No,No,No,Good,Low,Left
